id,song,artist,songpop,artistpop,Duration,Genre
83,Rattlesnake!,A Static Lullaby,0.239629,0.281684,183.48363,folk
326,Shameless,All Time Low,0.239629,0.446446,222.64118,punk
1266,And I Love You So,Brian Dullaghan,0.239629,0.448653,144.19546,blues
1909,DoppelgA$?nger [Qliphothic Phantasmagoria],Coph Nia,0.239629,0.390361,378.04363,folk
2004,From The Blind (LP Version),Daath,0.239629,0.423564,191.13751,rock
2259,Little Sister,Debbie Davies,0.239629,0.467111,724.92363,blues
2694,Just A Little Lovin' (Will Go A Long Way),Eddy Arnold,0.239629,0.503362,308.45342,punk
2914,Small World,Ethel Merman,0.239629,0.352364,344.2673,bass
2938,Misanthrope,Extasick,0.239629,0.432669,243.25179,rock
4146,I don't Want to Be Alone Tonight,Jauida,0.239629,0.423323,196.72771,pop
4167,All Over Me,Jay Tee & Baby Bash,0.239629,0.435252,160.46975,blues
4489,Rudolph The Red-Nosed Reindeer,John Davis & Emma Doyle,0.239629,0.39847,192.65261,blues
4561,Disappeared,John Wesley_ John Wesley,0.239629,0.363507,317.36118,folk
5196,Truck Driving Man/Down In The Caribbean,Leon Russell & New Grass Revival,0.239629,0.393622,455.02649,classical
5334,Lake Of Dreams,Lisa Lynne,0.239629,0.459189,128.80934,pop
5868,Un Peu D'Amour Et D'AmitiA(c),Maurice Larcange,0.239629,0.363507,220.94322,folk
6366,Mayday,Natural Elements,0.239629,0.291807,257.48853,country
6399,Because Of You,Neil Sedaka,0.239629,0.462537,431.51628,pop
6485,Ghost Town Rituals (Album Version),Nights Like These,0.239629,0.405597,190.74567,blues
6555,Morning Glory,Oasis,0.239629,0.353156,277.7073,blues
7278,Quiet Time,Regina Belle,0.239629,0.384018,221.93587,blues
7321,L' Envers Du DA(c)cor,Richard Galliano,0.239629,0.440868,233.7171,blues
8206,Song For Mom (LP Version),STEVE CAMP,0.239629,0.435252,169.482,blues
8252,Tomorrow Gone,Stew,0.239629,0.3106,151.32689,pop
8263,Swallow The Knife (Live) (Segue),Story Of The Year,0.239629,0.380656,227.94404,classical
8392,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Tabu feat. Mitzib,0.239629,0.415442,273.84118,hip-hop
9098,I Hate You,The Stolen Minks,0.239629,0.387693,238.81098,rap
9451,Chains Chains (Live In Hammersmith),UFO,0.239629,0.543706,247.24853,rock
636,The Date (Remix By Ana Rago),Avril - Remix By Ana Rago,0.239795,0.374791,113.60608,rock
6752,As My Fire Flies,Pat Travers,0.239806,0.20602,327.05261,blues
8031,We Wish You A Merry Christmas,SNOWPATROL,0.239916,0.380109,164.12689,folk
2382,BAPse,Die Fantastischen Vier,0.239937,0.363564,171.80689,folk
4199,Saturday Night Is The Loneliest Night In The Week,Jeanie Lambe & The Danny Moss Quartet,0.240005,0.402496,193.54077,blues
6401,A Mi No Me Importa,Nelson Ned,0.240041,0.472671,229.14567,rap
9884,BYOB (Explicit Album Version),Yung Joc,0.240278,0.322705,257.2273,blues
6945,"Le PresbytA""re n'a rien perdu de son Charme",Philippe Sarde,0.240375,0.43493,236.56444,pop
6624,Ven Morena,Orquesta AragA3n,0.240474,0.394881,231.33995,rock
4136,Brighton by the Sea,Jason Miles,0.240821,0.385471,222.92853,classical
8162,CHAOS INTRO,State of Chaos,0.240992,0.249137,110.94159,blues
2600,Bloody Pig Pile (Live),Dropkick Murphys,0.241115,0.291037,332.01587,country
8396,Hex Breaker,Taint,0.241403,0.293827,198.76526,classical
9569,The Melting Moon (Edit),VHS Or Beta,0.241524,0.329392,193.72363,blues
5201,Hawaiian Chimes,Leonard Kwan,0.241642,0.449869,191.9473,folk
9388,Turn Around,True Believers,0.241655,0.563404,186.46159,hip-hop
5230,L'accordA(c)oniste,Les Hurlements D'leo,0.241677,0.427796,224.96608,rock
1629,Tumba Tumba,Charanga Forever,0.241768,0.344721,202.52689,blues
9945,Why don't you eat where you slept last night ?,Zuzu Bollin,0.24257,0.402496,288.02567,blues
1367,Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,0.242742,0.325149,275.12118,blues
8786,Im Moving On,The Hit Factory,0.243105,0.405597,285.04771,pop
8492,Deep Night/Softly As In A Morning Sunrise (Medley),Terry Snyder,0.243307,0.299935,244.34893,blues
5685,Let Me Show You [I Just Want To Make You Smile],Marcus Miller,0.243552,0.321883,234.57914,blues
799,Monster For Music,Beatnuts,0.243905,0.312213,193.56689,rock
642,Complain,Ayo,0.2441,0.566912,188.26404,classical
4884,Daydreaming [Jakwob Remix],Kid Sister,0.244479,0.280482,297.58649,country
6195,Dansende Foran Speilet,Mons Leidvin Takle,0.244487,0.364787,443.37587,bass
7069,Ease,Public Image Ltd,0.244511,0.593808,377.86077,rap
7380,Everchanging,Rise Against,0.244563,0.430942,236.09424,folk
7942,Too much informa,Sizzla,0.245097,0.190346,223.97342,rock
7323,L'insidieuse (Live),Richard Galliano,0.245236,0.144685,358.19057,pop
3730,So Hot,Helen Love,0.245284,0.222794,277.10649,rock
2201,Youlan_ Lonely Orchid (solo guqin),David Mingyue Liang,0.245668,0.583531,261.27628,rock
7085,Forbidden Fruit,Pursuit Of Happiness,0.245925,0.340497,169.58649,pop
1168,Recorda-Me,Bobby Hutcherson,0.246101,0.472495,257.35791,country
3549,Lady Of Your Calibre,Gregory Isaacs,0.246423,0.38923,229.8771,punk
8967,Italian For Goodbye (skit),The Pharcyde,0.246576,0.394881,177.21424,rock
654,Anti Geroi,Azis,0.246951,0.407898,235.12771,bass
359,Stronger Than Me,Amy Winehouse,0.247171,0.390672,817.37098,blues
3380,Only For The Young,George Lopez,0.247248,0.337507,287.9473,country
5229,T'as 16 ans demain,Les Hou-Lops,0.247317,0.321883,177.6322,blues
8647,Serene,The Cosmosamatics,0.247626,0.349873,269.87057,hip-hop
3996,So Jah Seh,Jackie Edwards,0.24769,0.190346,150.17751,rock
5980,Joy In The Journey (The Final Word Album Version),Michael Card,0.247715,0.38923,122.56608,punk
7317,Chorinho Pra Ele (Live),Richard Galliano,0.248167,0.372738,337.42322,blues
2840,Warrior's Quest,Ensiferum,0.248419,0.437002,199.49669,pop
5168,Medley LeA-la Chico,Leila Chicot,0.248618,0.349488,249.80853,blues
8971,The Hustle,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,0.249037,0.366816,232.6722,rock
82,God Bless You (Goddamn it),A Static Lullaby,0.249066,0.410842,36.20526,bass
658,Interlude,B.A.D.,0.249066,0.394283,161.43628,rock
689,California Dreamin' (LP Version),Baby Huey & The Baby Sitters,0.249066,0.36083,191.55546,folk
1151,Courtyard,Bobbie Gentry,0.249066,0.377433,191.13751,blues
1222,Lonely Street,Boots Randolph,0.249066,0.33239,151.7971,blues
1760,Pero Me Acuerdo De TA,Christina Aguilera,0.249066,0.410797,501.83791,folk
1945,Have You Ever Seen The Rain,Creedence Clearwater Revived,0.249066,0.555138,34.42893,rap
2734,Our Darkest Days,Eighteen Visions,0.249066,0.386631,225.33179,folk
2784,Dumb Woman Blues,Elmore James,0.249066,0.31569,495.90812,hip-hop
2897,Rakkauden satu - Histoire d'un Amour -,Erkki Junkkarinen,0.249066,0.410842,351.29424,bass
3366,Hear Me Lord (2001 Digital Remaster),George Harrison,0.249066,0.335652,187.24526,pop
3704,Trapped In Reality,Headhunter,0.249066,0.288219,253.93587,folk
4005,Undertow,Jackson United,0.249066,0.33239,166.47791,blues
6678,La Route Est Belle,Oztara,0.249066,0.344198,300.59057,country
7388,Letting You Back In,Rising Lion,0.249066,0.312848,282.85342,hip-hop
7445,U Don't Hear Me Tho' (Street Mix),Rodney O & Joe Cooley,0.249066,0.32675,184.78975,blues
7662,The Illusionist,Scar Symmetry,0.249066,0.266343,170.23955,classical
8064,Urgence,Sonia Dersion,0.249066,0.292907,237.89669,pop
8646,12 Seasons of Love,The Cosmosamatics,0.249066,0.367008,272.95302,blues
8841,Cry Baby,The Johnny Otis Orchestra,0.249066,0.35241,222.69342,rock
9693,Don't Let Go,Weezer,0.249066,0.362961,234.73587,blues
5508,Terra,Luar Na Lubre,0.2492,0.395479,228.75383,blues
1788,Mother,Circular,0.249246,0.399452,209.89342,bass
3231,A La Memoria Del Muerto,Fruko Y Sus Tesos,0.249279,0.374863,269.47873,folk
8580,Sayin' Dope,The Bucketheads,0.249297,0.374791,234.68363,rock
8985,When The World Is Running Down_ You Make The Best Of What's Still Around,The Police,0.249945,0.412391,293.27628,hip-hop
4919,My Bonnie Lies Over the Ocean,Kinky,0.250043,0.459665,263.65342,classical
9017,Now You Know,The Real Kids,0.2502,0.479205,214.25587,rock
2667,I'm Sitting Here Waiting,Eddie Boyd,0.25042,0.23452,207.41179,classical
8506,Korrupted - Remix,Tha Chamba,0.250552,0.568201,10.34404,pop
3988,Sex Objekt,Jack Orsen & Taktlo$$,0.250638,0.294987,220.05506,rock
6583,Rain / Ekoln,Olov Johansson_ Catriona Mckay,0.250732,0.452818,262.16444,blues
7843,Reason With The Beast,Shriekback,0.250921,0.232749,199.73179,classical
3684,As Diehard As They Come (Album Version),Hatebreed,0.251408,0.468247,277.83791,pop
4502,No Unexpected Guests,John Frizzell,0.251872,0.373833,194.45506,country
7926,Walls And Cannonballs (Album),Sister Hazel,0.251875,0.309919,202.34404,folk
3972,Trouble In The City,J.J. Cale,0.251902,0.384799,261.09342,blues
7040,Dark Angel,Precious Bryant,0.251982,0.396521,165.09342,classical
4909,Knocked Up,Kings Of Leon,0.252317,0.374863,283.55873,folk
7731,Ven Conmigo/Perdoname (Live),Selena,0.252406,0.370748,249.05098,folk
1306,Taste Of Dis (Explicit Version),Brooke Valentine,0.252446,0.35747,162.24608,blues
5036,Prvni vesela,Krystof,0.25251,0.370963,220.47302,pop
1801,If You'd Only Talk To Me (Bonus Track),Claire Hamill,0.253097,0.40508,185.0771,country
5470,Librado Maldonado,Los Originales De San Juan,0.253154,0.41741,287.05914,country
1033,Crass Commercialism,Black Flag,0.253587,0.516764,261.642,rock
756,Flores Negras,Barbarito Diez,0.253762,0.310921,174.18404,country
91,Rollercoaster Ride,Aaron Watson,0.253835,0.31723,180.50567,bass
126,In The Name of the Father,Adr Lavey,0.253835,0.226516,208.1171,blues
494,To Agalma,Antonis Remos,0.253835,0.317304,370.85995,rap
956,I Can't Tame Wild Women,Bill Boyd's Cowboy Ramblers,0.253835,0.28805,278.33424,blues
1055,Blake's Worried Blues,Blind Blake,0.253835,0.405597,197.72036,blues
1155,Drifting From Town To Town,Bobby Bland,0.253835,0.365822,186.69669,country
1419,Ojos Gitanos,CA3mplices,0.253835,0.371761,235.80689,blues
1427,Only Do for Love,Cache Cache,0.253835,0.3145,232.41098,pop
1487,A Somber Wind from a Distant Shore (Album),Canis Dirus,0.253835,0.343133,243.30404,blues
1609,Nina Nina,ChA(c)co Feliciano And Joe King,0.253835,0.336668,410.98404,pop
2182,Arrival,David Hudson,0.253835,0.41661,63.58159,punk
2213,Las Murallas De JericA3,David Summers,0.253835,0.383701,176.56118,blues
2805,You're My World,Emilia,0.253835,0.371761,256.20853,blues
2808,Mira Nina,Emilio,0.253835,0.300484,243.1473,blues
3292,Donizetti: Roberto Devereux: L'ore trascorrono...,Gaetano Donizetti,0.253835,0.390052,263.57506,rock
3706,Negativ Song,Headliners,0.253835,0.502975,261.35465,pop
4093,The Lords Prayer,Jane Winther,0.253835,0.375494,300.09424,folk
4742,Erica,Justin,0.253835,0.341073,274.70322,blues
4817,Zolte Slonie,Kasia Stankiewicz,0.253835,0.283027,384.15628,blues
5084,Marcando El Ritmo Al Caminar,La Portuaria,0.253835,0.535891,318.79791,rap
5827,Turning Away,Mary Black,0.253835,0.375941,240.09098,bass
6340,Solamente Una Vez,Nana Caymmi,0.253835,0.322823,197.19791,blues
6674,Panda Bear,Owl City,0.253835,0.327544,298.89261,classical
6876,Damisela Encantadora,Percy Faith And His Orchestra,0.253835,0.53443,202.10893,rap
7534,Megatrend,Rummage,0.253835,0.452818,247.32689,blues
7652,Metal from Hell...22nd Century,Satan's Host,0.253835,0.294037,299.72853,bass
7791,Pienso En Ti,Shakira,0.253835,0.355449,206.88934,rock
8159,You Are My Memoir,Stars Like Fleas,0.253835,0.214735,213.21098,rock
8795,The Girl I Find (LP Version),The Impressions,0.253835,0.300454,113.99791,classical
9012,Nubia (LP Version),The Rascals,0.253835,0.342765,293.40689,hip-hop
9406,Sahti Waari,Turisas,0.253835,0.320428,371.25179,blues
9575,Little Timmy,Vickie Winans,0.253835,0.20602,235.04934,blues
5899,This Time I'll Be Sweeter,Maysa,0.253932,0.370748,263.33995,folk
5345,Bus Station Blues (Live),Little Freddie King,0.253999,0.438943,504.92036,bass
6263,Mr. Prime Minister,Ms. Dynamite,0.254281,0.387538,228.07465,blues
418,I Love You And You Love Me,Andy Russell,0.254464,0.395479,490.84036,blues
1088,A New Hope,Blink-182,0.254481,0.381716,62.27546,country
7723,Como La Flor (2005 Re-mastering) (Live),Selena,0.25485,0.404897,236.77342,punk
4776,Ponto,Kali,0.254922,0.383524,257.20118,classical
9574,Great Is Thy Faithfulness,Vickie Winans,0.25499,0.414196,283.0624,blues
4470,Party In The Burbs,John Brown,0.25507,0.379671,416.44363,blues
108,Compulsory Resurrection,Abysmal Dawn,0.255078,0.516764,226.2722,rock
1625,Lobotomy,Chaotica,0.255103,0.362501,212.21832,rock
5106,The tears I cried,Lara & The Gumbo Lickers,0.255497,0.463772,239.20281,rock
2798,Party Til The Cows Come Home,Elvin Bishop,0.25552,0.328073,361.53424,rock
3501,Don't Cry_ Joe,Gordon Jenkins,0.255695,0.370963,215.14404,pop
8,La Excursion,1. Futurologischer Congress,0.255765,0.449493,279.84934,blues
566,Big Balls And Cow Town,Asleep At The Wheel,0.255833,0.291271,137.32526,classical
6398,Lie Down And Be Counted (2007 Digital Remaster),Neil Innes,0.255873,0.393763,148.11383,blues
5688,Your Amazing Grace (feat. Raul MidA3n),Marcus Miller,0.256189,0.374558,238.39302,blues
7912,Into A Swan,Siouxsie,0.256557,0.349431,383.16363,blues
1804,To The Stars,Claire Hamill,0.256575,0.369804,228.15302,rock
226,The Joes Mobilize,Alan Silvestri,0.256866,0.381468,383.58159,pop
8328,I Got To Quit My Baby,Sunnyland Slim,0.257011,0.432054,181.73342,pop
1408,So Unhappy,Byther Smith,0.257216,0.249137,137.84771,blues
2619,San Cristobal,Dusminguet,0.257416,0.395248,227.05587,pop
7528,Kashmiri Love Song,Rudolph Valentino,0.25751,0.348527,78.81098,country
8371,Marca de Amor NAPSo Sai,Sylvia Patricia,0.257597,0.344593,353.04444,folk
9920,Ammonite,Zeromancer,0.257855,0.395791,160.7571,rock
7277,If I Ruled The World,Regina Belle,0.25795,0.264752,122.33098,bass
9426,The Sweep,Two Man Advantage,0.258496,0.399968,251.97669,pop
3546,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),Green Day,0.259114,0.427914,138.39628,blues
646,I Love You,Ayo,0.259183,0.381716,306.65098,country
2559,This Christmas (LP Version),Donny Hathaway,0.259232,0.546384,209.05751,punk
1702,Curvy Cola Bottle Body,Chico,0.25959,0.417033,151.40526,country
4781,VolcA!n,KALIMBA,0.259678,0.314495,78.94159,bass
7954,Alkohol,SKOLD vs. KMFDM,0.259964,0.294987,164.07465,rock
307,Lesson Learned,Alice In Chains,0.260338,0.36961,166.37342,rock
511,Heart it Races (Frank Tetaz Remix),Architecture In Helsinki,0.260338,0.461023,251.37587,country
4940,Village Attack/ The Arrest,Kitaro,0.260338,0.419777,102.79138,pop
9645,Very Well,Wailing Souls,0.260338,0.309514,301.19138,folk
3900,Here Comes The Hotstepper,Ini Kamoze,0.260775,0.294987,173.42649,rock
74,Almost Genuine,9th Wonder featuring Defcon_ Phonte,0.260784,0.328073,281.88689,rock
9014,Can't Shake That Girl,The Real Kids,0.261035,0.407373,196.64934,hip-hop
3871,What You Deserve (Album Version),Ill Nino,0.261265,0.375497,374.96118,blues
2234,Es dificil,De La Ghetto,0.2613,0.333303,199.02649,country
765,The Sweetest Curse,Baroness,0.261569,0.441372,301.26975,classical
2503,We're Back,DMX / Eve / Jadakiss,0.261733,0.337507,184.68526,country
5928,Talk Like POP,Melt Banana,0.261748,0.16132,196.362,blues
5552,Fuego Caliente,M.I.K.E.,0.261853,0.41741,158.27546,country
9778,Un Tipo Como Yo,Willie Rosario,0.261874,0.289976,294.47791,blues
4698,The Thrill Is Gone,Jude Taylor & His Burning Flames,0.26199,0.252838,290.95138,pop
6987,Slave To The Wage,Placebo,0.262265,0.561831,188.18567,rock
813,If You Love Me,Becky Baeling,0.262309,0.332737,226.0371,rock
963,Karuna,Bill Douglas,0.262309,0.439439,255.21587,pop
2485,Lil Mama Getdown,DJ Spinn featuring Traxman,0.262309,0.439439,215.64036,pop
4844,Still There For Me,Keb' Mo',0.262309,0.343011,151.84934,rock
5634,Get It For Free,MAPtley CrA1/4e,0.262309,0.32724,147.64363,blues
5953,Hit The Lights,Metallica,0.262309,0.267757,225.25342,bass
7850,Feelings,Shy FX & T Power,0.262309,0.293764,329.53424,blues
8304,Cancion Para Mi Muerte,Sui Generis,0.262309,0.463674,232.51546,country
8445,Don't Tell Me,T-Bone,0.262309,0.333771,452.25751,blues
9003,Closing Scene,The Radio Dept.,0.262309,0.335322,161.64526,pop
9022,Have You Seen Her,The Red Telephone,0.262309,0.426852,216.31955,folk
9461,Allein,UKW,0.262392,0.497691,242.70322,rock
8620,Doctor Of Hearts (Album Version),THE CHIFFONS,0.26248,0.399034,299.80689,punk
7560,La Vida En Rosa,S. Solis y Orquesta,0.262509,0.574921,305.05751,pop
1868,Crying Time,Commander Cody And His Lost Planet Airmen,0.262651,0.386117,249.49506,pop
1873,You Can Always Come Home,Commissioned,0.263255,0.365302,191.7122,classical
2269,Little Bitty Pretty One,Dee Clark,0.263482,0.402462,190.40608,rock
1596,Shooting Stars,Cauterize,0.26356,0.374558,260.51873,blues
5132,The Cookie Bakers of the Night,Laurie Berkner,0.26369,0.380565,175.98649,bass
826,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),Beenie Man Featuring Wyclef And Redman,0.263768,0.278017,178.15465,rock
2480,Whip It,DJ Slugo,0.263768,0.437495,182.282,pop
4615,The Blessing,Joi,0.263768,0.328095,153.44281,rock
7877,Citizen Of The Planet,Simon & Garfunkel,0.263768,0.328095,181.39383,rock
7399,Something For The Pain,Robben Ford,0.26397,0.415517,388.28363,pop
3541,Everyone_ Everywhere_ Everytime,Greater Vision,0.264223,0.335138,213.78567,classical
483,This Is NOT a Crass Song,Anti-Flag,0.264482,0.187676,610.95138,classical
4430,Soul Searcher,Joe Lynn Turner,0.264652,0.20602,206.05342,blues
7359,Skeletons (Live Acoustic Version),Rickie Lee Jones,0.264772,0.398633,249.91302,pop
3841,Imagination,Hysterie,0.265053,0.398883,192.05179,folk
148,Flashflood,Aesop Rock,0.265214,0.353156,191.63383,blues
1181,What To Do Crying Waiting Hoping Learning The Game,Bobby Vee,0.265683,0.459665,270.68036,classical
33,It's Not Me,3 Doors Down,0.265861,0.404117,230.76526,pop
114,Chanson RA(c)aliste,Acorps de Rue,0.265861,0.396596,146.9122,pop
286,El niA+-o de la calle,Alfredo GutiA(c)rrez,0.265861,0.317126,423.60118,bass
435,Love Me,Angelo Badalamenti,0.265861,0.340544,242.83383,blues
545,Dance_ Gypsy_ Dance,Arthur Tracy,0.265861,0.340544,208.03873,blues
559,Drive In Saturday - (Tribute to David Bowie),Ashes to Ashes,0.265861,0.379409,269.29587,classical
634,Her Golden Robe In Silence Veiled,Autumnblaze,0.265861,0.39725,65.51465,rock
688,Melodica,Baby Grand,0.265861,0.362219,134.68689,blues
693,Error,Babylon Disco,0.265861,0.310299,268.01587,country
883,Sencillamente,Bersuit Vergarabat,0.265861,0.386312,259.23873,pop
942,Falling Bombs,BigElf,0.265861,0.311758,295.02649,classical
1021,Intro,Bizzy Bone Presents,0.265861,0.345241,346.51383,rock
1145,Sittin' On Top of the Wolrd,Bob Wills,0.265861,0.332857,238.39302,blues
1204,Murder One,Bone Thugs-N-Harmony,0.265861,0.382459,240.43057,folk
1245,RAY=skevA$?rsrock,BrAPderna Djup,0.265861,0.315617,319.39873,blues
1379,Closed Eyes,Bury Your Dead,0.265861,0.34835,174.54975,pop
1403,Strange Thing,Buzzcocks,0.265861,0.393661,600.37179,pop
1410,Good Loving,C.C. Adcock,0.265861,0.369077,197.22404,blues
1633,Close Up,Charles Williams,0.265861,0.28737,252.682,blues
1749,D Shuffle Jam (Part 2),Christian McBride,0.265861,0.337388,260.96281,folk
1761,Walk Away,Christina Aguilera,0.265861,0.359807,167.18322,rock
1777,The Ride (Album),Cinder,0.265861,0.463772,185.7824,rock
1962,Mudhump,C-Side & Petit Mal,0.265861,0.338947,314.06975,blues
2051,Story Of An Artist (Don't Be Scared),Daniel Johnston,0.265861,0.400388,234.63138,folk
2139,Wave,Dave Eggar,0.265861,0.396,265.29914,country
2146,Tell Me Why,Dave Hollister,0.265861,0.345174,374.49098,blues
2193,It Must Be,David Martin,0.265861,0.326849,182.83057,blues
